address,name,lat,lng,placement,racks,spaces
300 CHANNEL ST,,37.77344684, -122.39268338,SIDEWALK,3,6
180 TOWNSEND ST,Say Media ,37.77936919, -122.39260615,SIDEWALK,1,2
180 TOWNSEND ST,,37.779369, -122.392606,SIDEWALK,1,2
555 02ND ST,Nova Bar and Restaurant,37.782556, -122.392559,SIDEWALK,1,2
555 02ND ST,Nova Bar and Restaurant,37.782556, -122.392559,SIDEWALK,1,2
555 02ND ST,Nova Bar and Restaurant,37.782556, -122.392559,SIDEWALK,1,2
300 BRANNAN ST,United Barbell (CrossFit SOMA),37.781823, -122.392547,SIDEWALK,1,2
121 STEUART ST,Jewish Community Federation,37.793145, -122.392541,SIDEWALK,2,4
21 CLARENCE PL,residential complex,37.779734, -122.392511,SIDEWALK,2,4
563 02ND ST,,37.782539, -122.392461,SIDEWALK,1,2
563 02ND ST,,37.782539, -122.392461,SIDEWALK,1,2
131 STEUART ST,Little Saigon,37.793012, -122.392374,SIDEWALK,1,2
,Caltrain,37.757410, -122.392370,PARCEL,9,18
,Caltrain,37.757410, -122.392370,SIDEWALK,3,6
200 FOLSOM ST,,37.789286, -122.392299,SIDEWALK,1,2
221 MAIN ST,,37.790346, -122.392214,SIDEWALK,1,2
5251 03RD ST,Las Palmas,37.729771, -122.392154,SIDEWALK,1,2
577 02ND ST,,37.782263, -122.392143,SIDEWALK,1,2
577 02ND ST,,37.782263, -122.392143,SIDEWALK,1,2
595 02ND ST,,37.78226310, -122.39214260,SIDEWALK,1,2
595 02ND ST,,37.78226310, -122.39214260,SIDEWALK,1,2
161 STEUART ST,Ozumo Restaurant,37.792699, -122.391982,SIDEWALK,2,4
169 STEUART ST,YMCA,37.792699, -122.391982,SIDEWALK,1,2
5112 03RD ST,AA Photography,37.73220117, -122.39196216,SIDEWALK,1,2
5030 03RD ST,,37.732935, -122.391769,SIDEWALK,1,2
207 KING ST,,37.777528, -122.391686,SIDEWALK,3,6
201 KING ST,,37.77752751, -122.39168557,SIDEWALK,3,6
5131 03RD ST,Golden City Chinese Cuisine,37.731846, -122.391394,SIDEWALK,1,2
4920 03RD ST,Peking Wok,37.733820, -122.391388,SIDEWALK,1,2
151 TOWNSEND ST,Bagel Bakery,37.779252, -122.391369,SIDEWALK,1,2
157 TOWNSEND ST,Modern Dentistry,37.779252, -122.391369,SIDEWALK,2,4
680 02ND ST,Beach Blanket Babylon,37.780697, -122.391232,SIDEWALK,1,2
5029 03RD ST,Hop Li Restaurant,37.732624, -122.391169,SIDEWALK,1,2
4820 03RD ST,Ebony Beauty Supply,37.734589, -122.391116,SIDEWALK,1,2
5075 03RD ST,Bayview Library Branch,37.732453, -122.391023,SIDEWALK,1,2
5075 03RD ST,Bayview Library Branch,37.732453, -122.391023,SIDEWALK,3,6
1555 YOSEMITE AVE,Yosemite Business Center,37.726006, -122.391017,SIDEWALK,1,2
4744 03RD ST,Positive Directiond Equals Change,37.735120, -122.390942,SIDEWALK,1,2
4720 03RD ST,Positive Directiond Equals Change,37.735443, -122.390845,SIDEWALK,1,2
4923 03RD ST,,37.733543, -122.390807,SIDEWALK,1,2
128 KING ST,,37.779507, -122.390710,SIDEWALK,1,2
904 22ND ST,Rickshaw Bagworks,37.758032, -122.390585,SIDEWALK,2,4
4622 03RD ST,United Beauty Salon,37.736098, -122.390554,SIDEWALK,1,2
101 TOWNSEND ST,,37.780226, -122.390466,SIDEWALK,1,2
1325 INDIANA ST,Dekko Salon,37.753680, -122.390415,SIDEWALK,1,2
66 TOWNSEND ST,OM Power SF,37.781388, -122.390353,SIDEWALK,1,2
4526 03RD ST,Bakery San Marcos,37.73688568, -122.39027833,SIDEWALK,1,2
4705 03RD ST,Bayview Opera House,37.735004, -122.390172,SIDEWALK,1,2
4699 03RD ST,Providence Foundation,37.735686, -122.390032,SIDEWALK,1,2
1490 03RD ST,UCSF,37.77014638, -122.38987095,SIDEWALK,3,6
2 HARRISON ST,,37.789803, -122.389757,SIDEWALK,1,2
4348 03RD ST,Universal Martial Arts Academy,37.73825175, -122.38970207,SIDEWALK,1,2
4348 03RD ST,Universal Martial Arts Academy,37.73825175, -122.38970207,SIDEWALK,1,2
4517 03RD ST,Super Save,37.736551, -122.389700,SIDEWALK,1,2
1576 03RD ST,UCSF,37.76856044, -122.38967783,SIDEWALK,3,6
701 02ND ST,Paragon Restaurant,37.78063023, -122.38962498,SIDEWALK,1,2
701 02ND ST,Paragon Restaurant,37.78063023, -122.38962498,SIDEWALK,1,2
1601 LANE ST,YMCA Bay View,37.731805, -122.389581,SIDEWALK,3,6
1650 03RD ST,Laundry Locker Cleaners,37.767963, -122.389495,SIDEWALK,3,6
4343 03RD ST,,37.738093, -122.389208,SIDEWALK,1,2
1520 OAKDALE AVE,Burnett CDC (as known as Leona Havard),37.734384, -122.389127,SIDEWALK,1,2
1395 MENDELL ST,Joe Lee Rec Ctr,37.734384, -122.389127,SIDEWALK,1,2
1395 MENDELL ST,Joe Lee Rec Ctr,37.734384, -122.389127,SIDEWALK,1,2
2092 03RD ST,,37.763188, -122.389089,SIDEWALK,1,2
2092 03RD ST,,37.763188, -122.389089,SIDEWALK,1,2
1100 CESAR CHAVEZ ST,Veritable Vegetable,37.750453, -122.389020,SIDEWALK,1,2
600 THE EMBARCADERO,Delancy Street Restaurant,37.783486, -122.388893,SIDEWALK,2,4
2111 JENNINGS ST,Homeless shelter,37.726728, -122.388658,SIDEWALK,2,4
2496 03RD ST,Dogpatch Saloon,37.75815494, -122.38856125,SIDEWALK,1,2
2496 03RD ST,03RD St,37.75815494, -122.38856125,SIDEWALK,1,2
2496 03RD ST,,37.75815494, -122.38856125,SIDEWALK,1,2
2496 03RD ST,Dogpatch Saloon,37.75815494, -122.38856125,SIDEWALK,1,2
2496 03RD ST,,37.75815494, -122.38856125,SIDEWALK,1,2
2576 03RD ST,03RD Street Boxing Gym,37.756961, -122.388509,SIDEWALK,2,4
628 20TH ST,Retox Lounge,37.760684, -122.388228,SIDEWALK,1,2
810 ILLINOIS ST,Portrero Kids on Third,37.761183, -122.388119,SIDEWALK,2,4
2501 23RD ST,San Francisco General Hospital,37.756717, -122.387649,GARAGE,20,40
3801 03RD ST,Bayview Plaza,37.741940, -122.387432,SIDEWALK,1,2
1555 GALVEZ AVE,Nueva Castilla Company,37.740159, -122.387337,SIDEWALK,1,2
,Pier 52 Boat Launch,37.770980, -122.386260,SIDEWALK,2,4
1400 EVANS AVE,CCSF,37.741798, -122.384707,SIDEWALK,1,2
1400 EVANS AVE,CCSF,37.741798, -122.384707,SIDEWALK,1,2
315 LINDEN ST,Blue Bottle Cafe,37.776340, -122.423099,SIDEWALK,2,4
949 WASHINGTON ST,Commodore Stockton CDC (PreK & SA),37.794779, -122.409028,SIDEWALK,1,2
1299 CHURCH ST,Green Twig Salon,37.750131, -122.427210,SIDEWALK,1,2
251 FREMONT ST,Groove Salon,37.790226, -122.393799,SIDEWALK,1,2
900 NOE ST,Fitwell Chiropractic,37.754594, -122.432224,SIDEWALK,1,2
180 FAIR OAKS ST,Adda Clevenger Jr Prep School,37.753824, -122.424237,SIDEWALK,3,6
1670 NOE ST,Kate Kennedy (SA) CDC,37.742294, -122.431040,SIDEWALK,1,2
4826 MISSION ST,Doctor's Lounge,37.720872, -122.437796,SIDEWALK,1,2
1060 YORK ST,Bryant (PreK & SA) CDC,37.755085, -122.408471,SIDEWALK,1,2
1435 IRVING ST,Cafe Hollow,37.763680, -122.473198,SIDEWALK,1,2
421 BARTLETT ST,Mission Annex CDC,37.750243, -122.419293,SIDEWALK,1,2
2277 MISSION ST,FFDG Art Gallery,37.760618, -122.419184,SIDEWALK,1,2
301 FELL ST,Live Fit Gym,37.775891, -122.422909,SIDEWALK,2,4
300 POST ST,Levi's,37.788545, -122.406795,SIDEWALK,2,4
1234 MARKET ST,Bay 1 Fitness,37.778426, -122.415240,SIDEWALK,3,6
,33rd Ave and Clement (Lincoln Park playground),37.781611, -122.493429,SIDEWALK,1,2
,34TH Ave and Clement (Lincoln Park playground),37.781571, -122.494500,SIDEWALK,1,2
,21st St and Folsom (Jose Coronado Playground),37.757302, -122.414520,SIDEWALK,2,4
3111 25TH ST,Garfield Square,37.750975, -122.411988,SIDEWALK,2,4
580 DUBOCE AVE,Duboce Park,37.769285, -122.432945,SIDEWALK,2,4
1279 TREAT AVE,Garfield Square,37.749796, -122.412639,SIDEWALK,2,4
,Duboce and Noe (Duboce Park),37.769300, -122.433080,SIDEWALK,6,12
2115 VAN NESS AVE,Eyebrows To Die For,37.794964, -122.423418,SIDEWALK,1,2
2455 FILLMORE ST,Tully's Coffee,37.792071, -122.434535,SIDEWALK,1,2
100 IRVING ST,UCSF Medical Campus garage,37.764416, -122.458865,SIDEWALK,1,2
544 HAIGHT ST,Pandora's Trunk,37.772073, -122.431199,SIDEWALK,1,2
557 WALLER ST,Flourish: A Chiropractic Studio,37.770790, -122.432930,SIDEWALK,2,4
701 MISSION ST,Yerba Buena Center (Gallery),37.786217, -122.401972,SIDEWALK,1,2
595 MISSION ST,Peet's Coffee,37.788043, -122.399652,SIDEWALK,1,2
366 MISSION ST,Noah's Bagels,37.790732, -122.396467,SIDEWALK,1,2
180 STEUART ST,USPS,37.792214, -122.391979,SIDEWALK,1,2
410 ELLIS ST,Starlight Market,37.784928, -122.412999,SIDEWALK,1,2
1767 WALLER ST,Hand Printed Custom Shirts,37.768223, -122.452762,SIDEWALK,1,2
1100 DOUGLASS ST,Douglass Playground,37.747805, -122.438205,SIDEWALK,2,4
799 VALENCIA ST,Ali Baba's Cave,37.760164, -122.421334,SIDEWALK,2,4
1849 GEARY BLVD,US Post Office,37.784104, -122.433678,SIDEWALK,5,10
4 EMBARCADERO CENTER,4 Embarcadero Center,37.795143, -122.396140,GARAGE,7,14
3 EMBARCADERO CENTER,3 Embarcadero Center,37.795031, -122.397003,GARAGE,7,14
2 EMBARCADERO CENTER,2 Embarcadero Center,37.794810, -122.398770,GARAGE,7,14
,25TH ST AND SAN BRUNO (Potrero Del Sol Park),37.751851, -122.404230,PARCEL,2,4
1825 MARKET ST,Get Lost Travel Books,37.771358, -122.423944,SIDEWALK,1,2
3101 MISSION ST,Carecen,37.748112, -122.418119,SIDEWALK,1,2
699 VALENCIA ST,Taqueria El Buen Sabor,37.761743, -122.421492,SIDEWALK,1,2
473 VALENCIA ST,Clothes Contact,37.765395, -122.421854,SIDEWALK,1,2
647 VALENCIA ST,Elbo Room bar,37.762654, -122.421592,SIDEWALK,1,2
646 CLAY ST,Balmoral Hotel,37.794628, -122.403902,SIDEWALK,1,2
1495 OCEAN AVE,Ocean Psychic,37.724256, -122.458169,SIDEWALK,1,2
1300 OCEAN AVE,Viking Submarines,37.724040, -122.456539,SIDEWALK,1,2
1915 OCEAN AVE,In Style,37.725343, -122.462609,SIDEWALK,1,2
146 GRANT AVE,,37.788329, -122.405086,SIDEWALK,1,2
5654 GEARY BLVD,US Post Office,37.780419, -122.479974,SIDEWALK,1,2
816 IRVING ST,Sheng Kee Bakery,37.764089, -122.466519,SIDEWALK,1,2
,Grove and Polk (Opera House),37.778480, -122.418218,SIDEWALK,1,2
142 MASON ST,San Francisco International Hostel,37.784800, -122.409298,SIDEWALK,1,2
,Masonic and Page,37.771143, -122.445538,SIDEWALK,1,2
1967 MARKET ST,FedEx Office Print & Ship Center,37.769470, -122.426251,SIDEWALK,1,2
3045 24TH ST,Mission Skateboards,37.752525, -122.412912,SIDEWALK,1,2
2801 BRYANT ST,ABC Market,37.749612, -122.408789,SIDEWALK,1,2
2299 MISSION ST,Beauty Bar,37.760276, -122.419152,SIDEWALK,1,2
,05TH St and Market,37.783971, -122.408097,SIDEWALK,1,2
,Filbert and Stockton (Embacadero Promenade),37.801371, -122.409359,SIDEWALK,1,2
1431 CASTRO ST,Video Wave,37.750228, -122.433907,SIDEWALK,1,2
2780 24TH ST,Brava Theatre,37.752943, -122.407918,SIDEWALK,1,2
2543 24TH ST,J&E,37.753046, -122.404764,SIDEWALK,1,2
2800 24TH ST,Pop's Bar,37.752926, -122.408210,SIDEWALK,1,2
2789 24TH ST,Brava Theater Center,37.752829, -122.407981,SIDEWALK,1,2
3980 24TH ST,Green 11,37.751515, -122.431418,SIDEWALK,1,2
3320 24TH ST,Cafe La Boheme,37.752281, -122.418974,SIDEWALK,1,2
2807 24TH ST,Madrigal Printing,37.752811, -122.408313,SIDEWALK,1,2
3422 25TH ST,Luz de Luna,37.750688, -122.418702,SIDEWALK,1,2
900 ALABAMA ST,Mullen & Mullen Sewing Contractor,37.757451, -122.411472,SIDEWALK,1,2
110 BARTLETT ST,CCSF Mission,37.755011, -122.419888,SIDEWALK,1,2
525 BRYANT ST,Polaris Group,37.780728, -122.396475,SIDEWALK,1,2
1688 BRYANT ST,Jade Cafe,37.765755, -122.410601,SIDEWALK,1,2
1414 CALIFORNIA ST,Nob Hill Hardware,37.791013, -122.417677,SIDEWALK,1,2
1420 CALIFORNIA ST,,37.791001, -122.417772,SIDEWALK,1,2
1625 CARROLL AVE,Bayview Hunter Point Foundation,37.725038, -122.393620,SIDEWALK,1,2
427 CASTRO ST,Castro Coffee Company,37.761976, -122.435031,SIDEWALK,1,2
1782 CHURCH ST,,37.742359, -122.426580,SIDEWALK,1,2
268 CHURCH ST,Underglass Framing,37.766427, -122.428900,SIDEWALK,1,2
1810 CLEMENT ST,Blue Fin Sushi,37.782350, -122.478606,SIDEWALK,1,2
101 CLEMENT ST,Fabrix,37.783085, -122.460178,SIDEWALK,1,2
343 CLEMENT ST,JavaSource Coffee House,37.782967, -122.462741,SIDEWALK,1,2
659 COLUMBUS AVE,,37.800851, -122.411062,SIDEWALK,1,2
651 DIVISADERO ST,Cara Glass and Sash Co.,37.775459, -122.437954,SIDEWALK,1,2
728 DIVISADERO ST,The Perish Trust,37.776219, -122.437964,SIDEWALK,1,2
369 DIVISADERO ST,Vinyl Wine Bar,37.772837, -122.437433,SIDEWALK,1,2
126 ELLIS ST,Infusion Lounge,37.785519, -122.408275,SIDEWALK,1,2
771 ELLIS ST,,37.784051, -122.418852,SIDEWALK,1,2
2597 FOLSOM ST,,37.755804, -122.414328,SIDEWALK,1,2
2101 FOLSOM ST,digipop,37.763650, -122.415075,SIDEWALK,1,2
567 GOLDEN GATE AVE,,37.781045, -122.419843,SIDEWALK,1,2
275 GOUGH ST,Shear Bliss,37.775764, -122.422812,SIDEWALK,1,2
125 GRANT AVE,,37.788109, -122.405180,SIDEWALK,1,2
199 GUERRERO ST,,37.768043, -122.424342,SIDEWALK,1,2
583 HAIGHT ST,,37.771881, -122.431769,SIDEWALK,1,2
547 HAIGHT ST,,37.771961, -122.431205,SIDEWALK,1,2
1506 HAIGHT ST,,37.770037, -122.447076,SIDEWALK,1,2
503 HAIGHT ST,,37.772059, -122.430516,SIDEWALK,1,2
1680 HAIGHT ST,,37.769667, -122.449948,SIDEWALK,1,2
1474 HAIGHT ST,,37.770109, -122.446524,SIDEWALK,1,2
1369 HAIGHT ST,,37.770223, -122.444803,SIDEWALK,1,2
687 HAIGHT ST,Groove Merchant Records,37.771666, -122.433477,SIDEWALK,1,2
2900 HARRISON ST,Cycle Gear,37.751018, -122.411795,SIDEWALK,1,2
232 HARRISON ST,Main Postal Service Location,37.787951, -122.390673,SIDEWALK,1,2
801 HAYES ST,H&W Liquors,37.775980, -122.429577,SIDEWALK,1,2
544 HAYES ST,nida,37.776630, -122.425398,SIDEWALK,1,2
322 HAYES ST,,37.777103, -122.421635,SIDEWALK,1,2
855 HOLLOWAY AVE,,37.721768, -122.461809,SIDEWALK,1,2
822 HOWARD ST,Good Will,37.782886, -122.403287,SIDEWALK,1,2
644 IRVING ST,Amazing Fantasy,37.764168, -122.464655,SIDEWALK,1,2
538 JONES ST,,37.786187, -122.412972,SIDEWALK,1,2
110 JULIAN AVE,,37.766402, -122.421073,SIDEWALK,1,2
1635 MARKET ST,,37.773624, -122.421127,SIDEWALK,1,2
2249 MARKET ST,,37.764975, -122.431931,SIDEWALK,1,2
538 MARKET ST,One Bush Plaza,37.790245, -122.400299,SIDEWALK,1,2
654 MARKET ST,Skin Deep,37.788205, -122.402842,SIDEWALK,1,2
1301 MCALLISTER ST,Green Chile Kitchen & Market,37.778362, -122.433436,SIDEWALK,1,2
5799 MISSION ST,Woodiz Liquor,37.709507, -122.450481,SIDEWALK,1,2
4170 MISSION ST,Ocon Enterprises,37.730254, -122.429857,SIDEWALK,1,2
1231 MISSION ST,,37.777075, -122.413563,SIDEWALK,1,2
1653 MISSION ST,,37.771784, -122.419203,SIDEWALK,1,2
4780 MISSION ST,Burger King,37.721629, -122.437219,SIDEWALK,1,2
910 MONTGOMERY ST,The Purple Onion,37.797438, -122.403613,SIDEWALK,1,2
300 NAPLES ST,Don Chuys Mexi-Mercado,37.723955, -122.428942,SIDEWALK,1,2
,Chestnut and Divisadero (Harvey Milk Plaza),37.799984, -122.442839,SIDEWALK,1,2
,Hill and Valencia,37.756102, -122.421037,SIDEWALK,1,2
,The Embarcadero and Washington St,37.796643, -122.395559,SIDEWALK,1,2
,02ND St and Market,37.789243, -122.401398,SIDEWALK,1,2
,02ND St and Market,37.789243, -122.401398,SIDEWALK,1,2
,03RD St and Folsom,37.783784, -122.398958,SIDEWALK,1,2
,03RD St and Folsom,37.783784, -122.398958,SIDEWALK,1,2
,04TH St and Market,37.785702, -122.405889,SIDEWALK,1,2
,04TH St and Mission,37.784524, -122.404257,SIDEWALK,1,2
,04TH St and Mission,37.784524, -122.404257,SIDEWALK,1,2
,04TH St and Mission,37.784524, -122.404257,SIDEWALK,1,2
,05TH St and Market,37.783971, -122.408097,SIDEWALK,1,2
,06TH Ave and Balboa,37.777213, -122.464017,SIDEWALK,1,2
,06TH St and Brannan,37.774832, -122.400961,SIDEWALK,1,2
,06TH St and Brannan,37.774832, -122.400961,SIDEWALK,1,2
,08TH Ave and Irving,37.764091, -122.465249,SIDEWALK,1,2
,08TH St and Market,37.778712, -122.414757,SIDEWALK,1,2
,24th St and Potrero,37.752993, -122.406317,SIDEWALK,1,2
,26th Ave and Clement,37.781973, -122.485940,SIDEWALK,1,2
,29th St and Church,37.743702, -122.426657,SIDEWALK,1,2
,Battery and Washington,37.795894, -122.400497,SIDEWALK,1,2
,Beale and Howard,37.789921, -122.394279,SIDEWALK,1,2
,Beulah and Stanyan,37.767293, -122.453147,SIDEWALK,1,2
,Broderick and Oak,37.772914, -122.439079,SIDEWALK,1,2
,Broderick and Page,37.772004, -122.438901,SIDEWALK,1,2
,California and Divisadero,37.788083, -122.440449,SIDEWALK,1,2
,California and Polk,37.790572, -122.420680,SIDEWALK,1,2
,California and Spruce,37.786402, -122.453411,SIDEWALK,1,2
,California and Spruce,37.786402, -122.453411,SIDEWALK,1,2
,Cole and Parnassus,37.764862, -122.449780,SIDEWALK,1,2
,Diamond and Wilder,37.734264, -122.433927,SIDEWALK,1,2
,Ellis and Polk,37.784042, -122.419351,SIDEWALK,1,2
,Fillmore and O'Farrell,37.783284, -122.432710,SIDEWALK,1,2
,Franklin and Grove (Xtreme Pizza),37.778021, -122.421519,SIDEWALK,1,2
,Frederick and Stanyan,37.766370, -122.452960,SIDEWALK,1,2
,Golden Gate Ave and Masonic,37.777673, -122.446840,SIDEWALK,1,2
,Gough and Grove,37.777811, -122.423160,SIDEWALK,1,2
,Howard and Spear,37.791322, -122.392548,SIDEWALK,1,2
,Howard and Steuart,37.792022, -122.391638,SIDEWALK,1,2
,Ivy and Webster,37.776522, -122.429610,SIDEWALK,1,2
,Kearny and Sutter,37.789832, -122.403837,SIDEWALK,1,2
,Kirkwood and La Salle,37.727792, -122.372249,SIDEWALK,1,2
,McAllister and Polk (City Hall),37.780273, -122.418597,SIDEWALK,1,2
,Mission and New Montgomery,37.787450, -122.400497,SIDEWALK,1,2
,Mission and Spear,37.792562, -122.394069,SIDEWALK,1,2
,Mission and Spear (Rincon Center),37.792562, -122.394069,SIDEWALK,1,2
,Pacific and Polk,37.795033, -122.421577,SIDEWALK,1,2
,Post and Powell (CCA),37.788293, -122.408400,SIDEWALK,1,2
,Post and Steiner,37.784943, -122.434717,SIDEWALK,1,2
,Stockton and Union,37.800434, -122.409168,SIDEWALK,1,2
,The Embarcadero and Harrison St,37.789502, -122.388610,SIDEWALK,1,2
,The Embarcadero and Washington St,37.796643, -122.395559,SIDEWALK,1,2
,Ulloa and West Portal,37.740892, -122.465757,SIDEWALK,1,2
,04TH St and Harrison,37.780782, -122.399627,SIDEWALK,1,2
,04TH St and Howard,37.783271, -122.402700,SIDEWALK,1,2
,04TH St and Howard,37.783271, -122.402700,SIDEWALK,1,2
,04TH St and Market,37.785702, -122.405889,SIDEWALK,1,2
,06TH Ave and Balboa,37.777213, -122.464017,SIDEWALK,1,2
,08TH Ave and Irving,37.764091, -122.465249,SIDEWALK,1,2
,16TH AND SAN BRUNO (UPS),37.765893, -122.405568,SIDEWALK,1,2
,16th St and Church,37.764501, -122.428651,SIDEWALK,1,2
,18th St and Castro,37.760893, -122.434998,SIDEWALK,1,2
,23rd St and S Van Ness (Cala),37.753961, -122.416438,SIDEWALK,1,2
,27TH ST AND SAN JOSE (St. Luke's),37.747222, -122.421398,SIDEWALK,1,2
,Broadway and Romolo,37.797941, -122.406219,SIDEWALK,1,2
,California and Grant,37.792464, -122.405889,SIDEWALK,1,2
,Carl and Stanyan,37.765420, -122.452750,SIDEWALK,1,2
,Clay and Polk,37.792392, -122.421050,SIDEWALK,1,2
,Clay and Van Ness,37.792174, -122.422768,SIDEWALK,1,2
,Columbus and Union,37.800314, -122.410167,SIDEWALK,1,2
,Fillmore and O'Farrell,37.783284, -122.432710,SIDEWALK,1,2
,Fillmore and Post,37.785162, -122.433080,SIDEWALK,1,2
,Fillmore and Waller,37.771192, -122.430239,SIDEWALK,1,2
,Fillmore and Waller,37.771192, -122.430239,SIDEWALK,1,2
,Frederick and Stanyan,37.766370, -122.452960,SIDEWALK,1,2
,Great Highway and John F Kennedy,37.770474, -122.510950,SIDEWALK,1,2
,Grove and Polk,37.778480, -122.418218,SIDEWALK,1,2
,Grove and Van Ness,37.778253, -122.419957,SIDEWALK,1,2
,Guerrero and San Jose,37.744991, -122.422379,SIDEWALK,1,2
,O'Farrell and Polk,37.784970, -122.419547,SIDEWALK,1,2
,O'Farrell and Polk,37.784970, -122.419547,SIDEWALK,1,2
,O'Farrell and Stockton,37.786634, -122.406389,SIDEWALK,1,2
,Polk and Turk (El Super Bu),37.782173, -122.418998,SIDEWALK,1,2
,Post and Van Ness,37.786611, -122.421648,SIDEWALK,1,2
,Post and Webster,37.785363, -122.431430,SIDEWALK,1,2
,Steiner and Waller,37.770982, -122.431889,SIDEWALK,1,2
,Stockton and Vallejo (Bean The,37.798592, -122.408780,SIDEWALK,1,2
,The Embarcadero and Harrison St,37.789502, -122.388610,SIDEWALK,1,2
,18TH ST AND ALABAMA (CCSF),37.761664, -122.412018,SIDEWALK,1,2
,Larkin and Pine (Cafe),37.789832, -122.418860,SIDEWALK,1,2
,03RD St and Townsend,37.778864, -122.392749,SIDEWALK,1,2
,03RD St and Townsend,37.778864, -122.392749,SIDEWALK,1,2
,04TH Ave and Clement,37.783043, -122.462278,SIDEWALK,1,2
,04TH St and Brannan,37.778333, -122.396540,SIDEWALK,1,2
,Broadway and Columbus,37.797892, -122.406639,SIDEWALK,1,2
,Columbus and Taylor,37.803552, -122.414877,SIDEWALK,1,2
,Duboce and Steiner (Duboce Park),37.769323, -122.431577,SIDEWALK,1,2
,Folsom and Spear,37.790082, -122.391000,SIDEWALK,1,2
,Front and Jackson,37.796942, -122.399480,SIDEWALK,1,2
,Gough and Hayes,37.776883, -122.422968,SIDEWALK,1,2
,Gough and Linden (clothing store),37.776424, -122.422879,SIDEWALK,1,2
,04TH St and Brannan,37.778333, -122.396540,SIDEWALK,1,2
,04TH St and Harrison,37.780782, -122.399627,SIDEWALK,1,2
,Clay and Van Ness,37.792174, -122.422768,SIDEWALK,1,2
,Columbus and Kearny,37.797062, -122.405390,SIDEWALK,1,2
,Faxon and Ocean,37.724763, -122.460239,SIDEWALK,1,2
,Howard and Spear,37.791322, -122.392548,SIDEWALK,1,2
,Laguna and Page,37.773663, -122.425698,SIDEWALK,1,2
,Minna and New Montgomery,37.787031, -122.399988,SIDEWALK,1,2
,Revere and 03RD St,37.732453, -122.391607,SIDEWALK,1,2
,Shafter and 03RD St,37.731641, -122.391888,SIDEWALK,1,2
1356 PACIFIC AVE,,37.795606, -122.417622,SIDEWALK,1,2
1168 POLK ST,,37.787558, -122.419981,SIDEWALK,1,2
1141 POLK ST,Space Gallery,37.787363, -122.420076,SIDEWALK,1,2
247 POWELL ST,,37.786867, -122.408183,SIDEWALK,1,2
2991 SACRAMENTO ST,Liege Home and Garden,37.788759, -122.442103,SIDEWALK,1,2
3641 SACRAMENTO ST,,37.787412, -122.452610,SIDEWALK,1,2
3566 SACRAMENTO ST,,37.787671, -122.451406,SIDEWALK,1,2
620 SHRADER ST,,37.769172, -122.451745,SIDEWALK,1,2
427 SOUTH VAN NESS AVE,Hertz Rental,37.766385, -122.417533,SIDEWALK,1,2
663 SOUTH VAN NESS AVE,Citywide Logistics,37.762561, -122.417184,SIDEWALK,1,2
1500 TREAT AVE,,37.792044, -122.480165,SIDEWALK,1,2
1079 VALENCIA ST,,37.755649, -122.420929,SIDEWALK,1,2
828 VALENCIA ST,,37.759668, -122.421432,SIDEWALK,1,2
147 VALENCIA ST,,37.770802, -122.422381,SIDEWALK,1,2
105 VALENCIA ST,,37.771502, -122.422448,SIDEWALK,1,2
611 VALLEJO ST,,37.798708, -122.407474,SIDEWALK,1,2
1305 VAN NESS AVE,,37.787580, -122.421919,SIDEWALK,1,2
550 WASHINGTON ST,,37.795671, -122.402460,SIDEWALK,1,2
775 YORK ST,Jay'n Bee Club,37.759604, -122.408810,SIDEWALK,1,2
300 BARTLETT ST,Mission Library,37.752130, -122.419612,SIDEWALK,1,2
422 CASTRO ST,Louies Barber Shop,37.762013, -122.435174,SIDEWALK,1,2
298 DIVISADERO ST,The Page Bar,37.772194, -122.437154,SIDEWALK,1,2
398 GEARY ST,Max's On the Square,37.787233, -122.409819,SIDEWALK,1,2
602 HAYES ST,HSM Realty,37.776516, -122.426352,SIDEWALK,1,2
729 MARKET ST,Perish Trust,37.786895, -122.404333,SIDEWALK,1,2
695 MINNA ST,Grove restaurant,37.777091, -122.412446,SIDEWALK,1,2
4221 MISSION ST,Farmers Insurance,37.729607, -122.430327,SIDEWALK,1,2
,Duboce and Scott,37.769113, -122.434909,SIDEWALK,1,2
,07TH Ave and Irving,37.764131, -122.464160,SIDEWALK,1,2
,16TH ST AND DE HARO (Wedding Day Dances),37.766152, -122.401688,SIDEWALK,1,2
,Balboa and Great Highway,37.775081, -122.511289,SIDEWALK,1,2
,Divisadero and O'Farrell (residential),37.782432, -122.439298,SIDEWALK,1,2
,Jackson and Polk,37.794141, -122.421389,SIDEWALK,1,2
,Kearny and Post,37.788904, -122.403659,SIDEWALK,1,2
990 SUTTER ST,Arts and Craftsman Supplies.,37.788257, -122.416645,SIDEWALK,1,2
2199 SUTTER ST,Pacific Food Mart,37.785623, -122.436498,SIDEWALK,1,2
1630 OCEAN AVE,Walgreens,37.724680, -122.459623,SIDEWALK,2,4
,21st St and Folsom (playground),37.757302, -122.414520,SIDEWALK,2,4
1567 PACIFIC AVE,Consignment Sports Store (rematchSports),37.795052, -122.421006,SIDEWALK,2,4
359 DIVISADERO ST,On The Corner Cafe,37.772748, -122.437414,SIDEWALK,2,4
,McAllister and Polk (City Hall),37.780273, -122.418597,SIDEWALK,2,4
,19th St and Bryant,37.760500, -122.410020,SIDEWALK,2,4
,23rd St and Treat (playground),37.754171, -122.413120,SIDEWALK,2,4
